job_id,service_type,price,material_cost,labor_cost,travel_cost,service_profit
1255,House Wash,700,89.59,129.11,24.39,456.91
1256,Window Cleaning,300,9.0,159.72,13.75,117.53
1257,Paver Sealing,1600,640.0,131.12,24.2,804.68
1257,Driveway Cleaning,250,30.89,173.25,19.19,26.67
1257,Roof Cleaning,1600,160.0,124.13,26.56,1289.31
1258,House Wash,450,61.02,173.9,12.01,203.07
1259,Roof Cleaning,1200,120.0,102.19,19.01,958.8
1260,Roof Cleaning,1600,160.0,98.77,23.73,1317.5
1260,Solar Panel Cleaning,250,7.5,76.23,27.11,139.16
1261,Roof Cleaning,900,90.0,91.89,22.86,695.25
1261,Paver Sealing,900,360.0,126.9,16.11,396.99
1261,Window Cleaning,250,7.5,54.98,16.08,171.44
1262,Roof Cleaning,700,70.0,84.91,26.15,518.94
1262,Window Cleaning,200,6.0,184.83,23.02,-13.85
1262,Solar Panel Cleaning,350,10.5,50.03,13.38,276.09
1263,House Wash,350,38.97,107.24,12.58,191.21
1264,Patio/Pool Deck Cleaning,250,30.99,52.7,18.43,147.88
1264,Patio/Pool Deck Cleaning,350,51.91,69.12,24.15,204.82
1264,Roof Cleaning,600,60.0,173.91,23.99,342.1
1265,Roof Cleaning,950,95.0,143.2,21.18,690.62
1265,Driveway Cleaning,400,50.65,145.26,19.0,185.09
1265,House Wash,450,47.71,60.25,15.27,326.77
1266,Paver Sealing,1000,400.0,92.57,26.49,480.94
1266,Paver Sealing,1100,440.0,83.95,24.6,551.45
1267,Roof Cleaning,850,85.0,143.93,20.63,600.44
1267,Paver Sealing,2400,960.0,92.79,18.58,1328.63
1267,Driveway Cleaning,300,41.84,136.0,23.18,98.98
1268,Paver Sealing,1500,600.0,123.26,24.75,751.99
1269,Paver Sealing,2800,1120.0,180.28,11.29,1488.43
1270,Window Cleaning,450,13.5,154.17,11.64,270.69
1271,Driveway Cleaning,400,58.96,116.79,25.78,198.47
1272,Patio/Pool Deck Cleaning,500,53.29,85.13,25.74,335.84
1272,Roof Cleaning,800,80.0,89.4,15.43,615.17
1273,Paver Sealing,1900,760.0,90.34,18.14,1031.52
1273,Roof Cleaning,600,60.0,50.44,10.8,478.76
1273,Roof Cleaning,1600,160.0,186.11,14.78,1239.11
1274,Patio/Pool Deck Cleaning,350,35.87,175.0,26.88,112.25
1274,Roof Cleaning,750,75.0,119.43,18.77,536.8
1274,Driveway Cleaning,350,41.94,56.66,15.56,235.84
1275,Paver Sealing,2800,1120.0,172.73,20.63,1486.64
1276,House Wash,500,50.74,151.31,10.9,287.05
1276,Driveway Cleaning,350,51.26,74.78,17.8,206.16
1277,Roof Cleaning,1000,100.0,150.64,15.16,734.2
1277,Driveway Cleaning,400,45.93,157.76,29.08,167.23
1277,Solar Panel Cleaning,200,6.0,179.43,10.04,4.53
1278,Driveway Cleaning,450,45.91,180.74,15.13,208.22
1278,House Wash,600,84.01,149.4,11.85,354.74
1278,Paver Sealing,2000,800.0,132.44,28.01,1039.55
1279,House Wash,700,96.24,111.9,22.92,468.94
1280,Solar Panel Cleaning,350,10.5,139.8,20.04,179.66
1280,Paver Sealing,1500,600.0,67.36,13.09,819.55
1280,Patio/Pool Deck Cleaning,500,65.95,161.15,20.6,252.3
1281,Paver Sealing,3000,1200.0,171.2,14.32,1614.48
1281,Paver Sealing,1500,600.0,172.51,11.35,716.14
1281,Roof Cleaning,1000,100.0,177.78,18.08,704.14
1282,House Wash,300,42.93,138.54,14.53,104.0
1282,Roof Cleaning,550,55.0,117.52,21.59,355.89
1283,Driveway Cleaning,200,28.9,51.85,17.4,101.85
1284,Paver Sealing,900,360.0,128.87,20.23,390.9
1285,Window Cleaning,650,19.5,56.72,25.24,548.54
1285,Paver Sealing,1800,720.0,100.97,20.34,958.69
1286,Paver Sealing,2200,880.0,60.76,18.19,1241.05
1287,Paver Sealing,2600,1040.0,54.13,20.11,1485.76
1288,Paver Sealing,2200,880.0,55.85,10.62,1253.53
1289,Paver Sealing,1500,600.0,53.5,25.12,821.38
1290,Window Cleaning,600,18.0,185.01,12.32,384.67
1291,Paver Sealing,1600,640.0,183.26,22.06,754.68
1292,Patio/Pool Deck Cleaning,200,26.07,72.74,10.62,90.57
1293,Paver Sealing,900,360.0,197.02,19.56,323.42
1293,Patio/Pool Deck Cleaning,250,27.1,87.04,26.77,109.09
1294,Patio/Pool Deck Cleaning,300,38.74,199.96,13.01,48.29
1295,Roof Cleaning,600,60.0,167.36,24.69,347.95
1296,House Wash,450,53.89,55.92,19.51,320.68
1297,Paver Sealing,3000,1200.0,194.6,28.19,1577.21
1298,Patio/Pool Deck Cleaning,350,50.22,69.6,25.81,204.37
1298,Roof Cleaning,1400,140.0,169.13,15.52,1075.35
1299,Roof Cleaning,800,80.0,72.32,19.25,628.43
1299,Driveway Cleaning,200,24.83,179.53,21.77,-26.13
1299,Roof Cleaning,1200,120.0,92.87,14.06,973.07
1300,Patio/Pool Deck Cleaning,350,43.95,123.85,21.55,160.65
1301,Patio/Pool Deck Cleaning,450,54.88,177.05,27.86,190.21
1301,House Wash,650,93.71,117.25,20.21,418.83
1301,Paver Sealing,1900,760.0,188.96,10.38,940.66
1302,Patio/Pool Deck Cleaning,450,61.26,153.88,12.69,222.17
1302,Window Cleaning,600,18.0,103.81,26.09,452.1
1303,House Wash,300,33.01,199.2,11.8,55.99
1303,Paver Sealing,1500,600.0,56.62,16.84,826.54
1303,Roof Cleaning,650,65.0,60.35,10.11,514.54
1304,House Wash,650,91.3,182.66,24.0,352.04
1304,House Wash,300,35.99,158.47,15.61,89.93
1304,Roof Cleaning,1600,160.0,53.67,16.12,1370.21
1305,Roof Cleaning,1500,150.0,136.56,23.96,1189.48
1305,Patio/Pool Deck Cleaning,450,47.27,180.34,23.63,198.76
1306,Roof Cleaning,650,65.0,86.33,19.57,479.1
1306,Roof Cleaning,1500,150.0,156.52,23.34,1170.14
1306,Roof Cleaning,1000,100.0,179.51,18.03,702.46
1307,Paver Sealing,1500,600.0,89.93,10.44,799.63
1308,Patio/Pool Deck Cleaning,500,60.4,163.94,13.76,261.9
1309,Roof Cleaning,450,45.0,118.09,26.43,260.48
1309,Driveway Cleaning,200,26.37,128.94,19.26,25.43
1309,Paver Sealing,2200,880.0,95.48,15.8,1208.72
1310,Window Cleaning,350,10.5,166.3,15.43,157.77
1311,Window Cleaning,700,21.0,97.64,10.0,571.36
1311,Window Cleaning,600,18.0,57.03,15.52,509.45
1312,Paver Sealing,1400,560.0,101.06,28.81,710.13
1313,Roof Cleaning,800,80.0,69.49,21.3,629.21
1313,House Wash,600,77.15,186.08,28.86,307.91
1313,House Wash,700,83.21,190.45,23.5,402.84
1314,House Wash,350,50.32,77.42,15.57,206.69
1315,Paver Sealing,1000,400.0,191.6,15.38,393.02
1315,Paver Sealing,2000,800.0,145.15,29.99,1024.86
1316,Paver Sealing,2000,800.0,107.77,27.32,1064.91
1317,House Wash,450,59.27,165.62,10.06,215.05
1318,Driveway Cleaning,250,31.9,112.37,24.39,81.34
1319,Roof Cleaning,900,90.0,68.86,24.74,716.4
1319,Paver Sealing,1600,640.0,57.83,23.64,878.53
1319,Roof Cleaning,550,55.0,136.88,11.71,346.41
1320,Roof Cleaning,1600,160.0,173.5,25.64,1240.86
1320,Roof Cleaning,950,95.0,64.98,23.76,766.26
1321,Driveway Cleaning,400,56.77,156.41,28.98,157.84
1321,Window Cleaning,350,10.5,160.43,16.6,162.47
1321,House Wash,400,45.33,158.73,27.55,168.39
1322,Roof Cleaning,650,65.0,164.35,19.1,401.55
1323,Driveway Cleaning,300,31.97,178.57,21.51,67.95
1324,House Wash,450,53.27,77.26,18.71,300.76
1325,Paver Sealing,2000,800.0,53.54,27.97,1118.49
1325,Patio/Pool Deck Cleaning,300,41.71,118.7,17.96,121.63
1325,Paver Sealing,2200,880.0,59.85,14.56,1245.59
1326,House Wash,450,61.82,121.07,11.16,255.95
1327,Roof Cleaning,1400,140.0,129.61,23.02,1107.37
1328,Patio/Pool Deck Cleaning,350,48.6,80.75,24.51,196.14
1328,Paver Sealing,1400,560.0,184.41,26.94,628.65
1329,House Wash,650,96.9,129.09,28.13,395.88
1330,Roof Cleaning,1200,120.0,171.48,28.95,879.57
1330,House Wash,400,54.5,130.82,11.21,203.47
1331,Driveway Cleaning,500,73.27,124.6,14.61,287.52
1331,Paver Sealing,2400,960.0,112.35,16.04,1311.61
1332,Window Cleaning,500,15.0,179.59,19.63,285.78
1332,Paver Sealing,1900,760.0,151.15,12.74,976.11
1333,Roof Cleaning,1000,100.0,108.78,23.18,768.04
1333,Roof Cleaning,500,50.0,145.48,19.96,284.56
1334,Paver Sealing,2200,880.0,115.55,21.87,1182.58
1335,Paver Sealing,1500,600.0,197.18,13.8,689.02
1335,Paver Sealing,2000,800.0,186.18,28.87,984.95
1336,Roof Cleaning,600,60.0,196.6,25.15,318.25
1336,Roof Cleaning,550,55.0,121.54,24.37,349.09
1337,Paver Sealing,1400,560.0,149.99,13.25,676.76
1337,Paver Sealing,1900,760.0,165.74,19.98,954.28
1338,Roof Cleaning,500,50.0,103.55,28.52,317.93
1339,House Wash,400,44.44,98.25,26.96,230.35
1339,Window Cleaning,350,10.5,64.31,18.57,256.62
1340,Window Cleaning,350,10.5,198.99,10.9,129.61
1340,Driveway Cleaning,450,53.36,108.87,25.09,262.68
1340,Roof Cleaning,1200,120.0,192.64,21.54,865.82
1341,Paver Sealing,800,320.0,87.65,21.28,371.07
1341,Driveway Cleaning,250,33.21,86.06,13.83,116.9
1342,Driveway Cleaning,400,50.12,83.13,10.78,255.97
1343,Roof Cleaning,1400,140.0,180.02,15.65,1064.33
1344,House Wash,350,51.56,183.88,18.39,96.17
1344,Paver Sealing,2400,960.0,121.45,19.95,1298.6
1344,House Wash,500,64.78,77.92,16.63,340.67
1345,Roof Cleaning,600,60.0,60.67,11.38,467.95
1346,Paver Sealing,1200,480.0,111.41,26.22,582.37
1346,House Wash,600,69.97,154.04,25.42,350.57
1347,Paver Sealing,1200,480.0,181.38,20.78,517.84
1348,Patio/Pool Deck Cleaning,200,20.38,69.18,25.31,85.13
1349,Paver Sealing,2600,1040.0,195.96,14.52,1349.52
1350,Paver Sealing,1300,520.0,195.03,14.49,570.48
1350,Roof Cleaning,450,45.0,161.28,26.97,216.75
1351,Roof Cleaning,1300,130.0,98.79,24.25,1046.96
1352,Roof Cleaning,600,60.0,131.67,24.19,384.14
1353,Driveway Cleaning,500,64.59,192.83,10.85,231.73
1353,Driveway Cleaning,400,52.03,94.48,24.29,229.2
1354,House Wash,450,56.56,126.33,17.39,249.72
1355,Paver Sealing,1000,400.0,154.58,24.29,421.13
1355,Paver Sealing,1100,440.0,188.15,23.89,447.96
1355,Driveway Cleaning,250,35.77,91.11,26.14,96.98
1356,House Wash,600,79.95,73.6,12.38,434.07
1357,Patio/Pool Deck Cleaning,400,48.71,132.4,16.24,202.65
1357,Paver Sealing,1600,640.0,126.0,17.74,816.26
1358,Roof Cleaning,850,85.0,175.85,10.23,578.92
1359,Roof Cleaning,1200,120.0,115.65,14.7,949.65
1359,Window Cleaning,400,12.0,172.57,20.93,194.5
1359,Patio/Pool Deck Cleaning,250,25.65,125.72,24.37,74.26
1360,Paver Sealing,1500,600.0,73.59,16.2,810.21
1360,Driveway Cleaning,450,64.61,150.91,25.93,208.55
1360,Paver Sealing,1200,480.0,143.73,21.43,554.84
1361,Roof Cleaning,550,55.0,51.82,23.48,419.7
1361,Paver Sealing,1600,640.0,132.33,15.75,811.92
1361,House Wash,550,64.71,143.19,16.68,325.42
1362,Patio/Pool Deck Cleaning,500,51.71,167.56,15.72,265.01
1363,Driveway Cleaning,350,36.26,80.81,17.63,215.3
1363,Roof Cleaning,1200,120.0,167.73,24.67,887.6
1364,Paver Sealing,1200,480.0,196.57,12.06,511.37
1365,Driveway Cleaning,200,27.05,113.41,16.93,42.61
1365,Roof Cleaning,1300,130.0,89.64,14.11,1066.25
1366,Solar Panel Cleaning,350,10.5,93.12,23.14,223.24
1367,Paver Sealing,1600,640.0,75.82,28.51,855.67
1367,Roof Cleaning,1000,100.0,114.56,23.92,761.52
1368,Paver Sealing,1500,600.0,133.01,22.83,744.16
1369,Paver Sealing,1200,480.0,134.55,19.01,566.44
1370,Paver Sealing,1100,440.0,128.86,14.99,516.15
1370,Solar Panel Cleaning,350,10.5,76.11,12.34,251.05
1371,Driveway Cleaning,200,26.25,106.03,11.01,56.71
1371,Roof Cleaning,1000,100.0,107.84,28.73,763.43
1372,House Wash,400,44.41,158.86,22.34,174.39
1372,Paver Sealing,1400,560.0,82.2,23.3,734.5
1372,House Wash,400,54.86,99.06,27.8,218.28
1373,Roof Cleaning,600,60.0,115.16,24.47,400.37
1374,Paver Sealing,1200,480.0,181.62,24.77,513.61
1375,House Wash,500,55.36,90.62,14.95,339.07
1376,Paver Sealing,2000,800.0,159.91,22.13,1017.96
1377,Roof Cleaning,1400,140.0,192.72,26.77,1040.51
1378,Roof Cleaning,1000,100.0,92.5,25.74,781.76
1379,Roof Cleaning,1400,140.0,100.04,27.3,1132.66
1379,Window Cleaning,250,7.5,178.97,10.7,52.83
1380,Roof Cleaning,500,50.0,181.06,22.76,246.18
1381,Paver Sealing,3000,1200.0,130.25,12.89,1656.86
1382,Roof Cleaning,750,75.0,125.01,25.7,524.29
1383,Driveway Cleaning,450,58.28,111.14,19.39,261.19
1384,Driveway Cleaning,500,57.03,156.94,10.23,275.8
1385,House Wash,300,43.87,116.5,21.07,118.56
1386,Driveway Cleaning,450,46.72,180.9,26.56,195.82
1386,Roof Cleaning,1400,140.0,171.4,25.73,1062.87
1387,Roof Cleaning,850,85.0,90.72,14.64,659.64
1388,Paver Sealing,2800,1120.0,61.65,26.58,1591.77
1388,Roof Cleaning,550,55.0,128.24,25.89,340.87
1388,Paver Sealing,2800,1120.0,101.72,19.24,1559.04
1389,Driveway Cleaning,400,45.92,118.88,18.22,216.98
1390,Roof Cleaning,450,45.0,123.41,18.59,263.0
1391,Roof Cleaning,500,50.0,168.41,15.94,265.65
1391,House Wash,600,70.36,112.13,24.65,392.86
1392,Paver Sealing,1000,400.0,137.32,12.37,450.31
1392,House Wash,350,40.44,75.04,14.87,219.65
1393,Patio/Pool Deck Cleaning,200,27.49,135.79,29.72,7.0
1394,Paver Sealing,1000,400.0,53.32,28.9,517.78
1394,House Wash,300,37.44,189.97,18.78,53.81
1395,House Wash,650,68.71,164.72,23.58,392.99
1395,Solar Panel Cleaning,500,15.0,192.72,25.53,266.75
1396,Window Cleaning,200,6.0,150.99,18.16,24.85
1396,Roof Cleaning,1000,100.0,83.29,24.29,792.42
1396,House Wash,300,40.97,154.59,25.05,79.39
1397,Paver Sealing,1500,600.0,80.52,12.55,806.93
1397,Paver Sealing,900,360.0,129.74,20.21,390.05
1397,Solar Panel Cleaning,250,7.5,110.69,19.69,112.12
1398,Paver Sealing,1900,760.0,170.53,28.04,941.43
1399,Paver Sealing,2000,800.0,181.6,17.79,1000.61
1400,Window Cleaning,350,10.5,59.98,22.97,256.55
1400,Roof Cleaning,950,95.0,106.32,26.08,722.6
1400,Window Cleaning,500,15.0,199.58,21.18,264.24
1401,Roof Cleaning,550,55.0,119.64,24.45,350.91
1402,Paver Sealing,1800,720.0,51.25,14.35,1014.4
1402,Paver Sealing,3000,1200.0,122.6,10.11,1667.29
1403,Paver Sealing,1100,440.0,132.26,11.33,516.41
1403,Roof Cleaning,900,90.0,137.56,25.64,646.8
1404,Patio/Pool Deck Cleaning,250,36.13,162.5,28.16,23.21
1405,Roof Cleaning,900,90.0,148.12,27.78,634.1
1405,Roof Cleaning,700,70.0,144.86,13.13,472.01
1406,House Wash,350,39.74,80.34,16.28,213.64
1406,Paver Sealing,1200,480.0,82.24,18.5,619.26
1407,Paver Sealing,1000,400.0,78.19,11.54,510.27
1407,House Wash,500,59.57,173.27,23.19,243.97
1408,Paver Sealing,1200,480.0,145.51,24.96,549.53
1408,Roof Cleaning,950,95.0,129.31,26.52,699.17
1409,House Wash,600,79.64,173.57,11.26,335.53
1410,Window Cleaning,400,12.0,89.6,18.3,280.1
1411,House Wash,450,59.18,178.72,25.68,186.42
1411,House Wash,650,71.53,127.13,24.72,426.62
1411,Paver Sealing,3000,1200.0,150.02,11.89,1638.09
1412,Roof Cleaning,1500,150.0,156.03,29.35,1164.62
1412,Roof Cleaning,1600,160.0,185.46,28.67,1225.87
1412,Driveway Cleaning,350,46.8,50.86,19.32,233.02
1413,House Wash,550,63.75,194.17,27.83,264.25
1414,Roof Cleaning,850,85.0,52.05,11.6,701.35
1415,Driveway Cleaning,250,25.21,187.49,24.12,13.18
1416,Driveway Cleaning,450,56.51,50.8,28.77,313.92
1417,Solar Panel Cleaning,350,10.5,70.77,21.58,247.15
1417,Paver Sealing,1300,520.0,180.26,17.58,582.16
1418,Roof Cleaning,1000,100.0,120.39,18.86,760.75
1418,Window Cleaning,650,19.5,179.16,19.22,432.12
1419,Patio/Pool Deck Cleaning,350,51.61,174.92,17.25,106.22
1419,Paver Sealing,1300,520.0,66.51,28.5,684.99
1420,Roof Cleaning,1400,140.0,146.64,29.48,1083.88
1421,Paver Sealing,1300,520.0,117.94,28.97,633.09
1421,Window Cleaning,450,13.5,152.81,10.5,273.19
1422,Patio/Pool Deck Cleaning,200,24.55,152.86,28.2,-5.61
1423,Paver Sealing,1800,720.0,182.24,21.69,876.07
1423,Roof Cleaning,700,70.0,146.39,11.57,472.04
1423,Driveway Cleaning,350,36.66,139.11,24.05,150.18
1424,Window Cleaning,650,19.5,187.35,22.33,420.82
1425,House Wash,400,51.94,125.24,29.52,193.3
1425,Roof Cleaning,450,45.0,106.32,26.0,272.68
1426,Driveway Cleaning,400,59.47,119.75,26.95,193.83
1426,Roof Cleaning,950,95.0,100.29,11.34,743.37
1427,Roof Cleaning,550,55.0,183.78,16.12,295.1
1427,Roof Cleaning,950,95.0,168.41,18.32,668.27
1428,House Wash,550,69.57,197.8,13.32,269.31
1429,Paver Sealing,1100,440.0,73.34,14.15,572.51
1430,Window Cleaning,500,15.0,53.08,26.53,405.39
1431,Roof Cleaning,1400,140.0,90.7,11.97,1157.33
1431,Driveway Cleaning,400,54.13,142.58,13.12,190.17
1431,House Wash,450,62.56,95.54,16.23,275.67
1432,Paver Sealing,1100,440.0,181.31,18.83,459.86
1433,Roof Cleaning,550,55.0,157.28,15.64,322.08
1434,Paver Sealing,1300,520.0,102.06,20.94,657.0
1435,Paver Sealing,1400,560.0,79.89,10.9,749.21
1435,Paver Sealing,3000,1200.0,134.38,25.3,1640.32
1436,Roof Cleaning,600,60.0,128.41,19.42,392.17
1437,Paver Sealing,2200,880.0,112.42,20.28,1187.3
1437,Roof Cleaning,1400,140.0,183.48,26.36,1050.16
1438,Solar Panel Cleaning,350,10.5,126.93,27.39,185.18
1438,Patio/Pool Deck Cleaning,300,44.55,189.85,24.83,40.77
1439,Paver Sealing,1300,520.0,178.21,13.31,588.48
1440,Roof Cleaning,1300,130.0,110.98,28.06,1030.96
1441,House Wash,350,44.78,105.68,25.71,173.83
1441,Roof Cleaning,1000,100.0,190.83,27.88,681.29
1442,Patio/Pool Deck Cleaning,500,63.0,128.29,21.78,286.93
1443,Roof Cleaning,900,90.0,140.04,11.07,658.89
1443,Roof Cleaning,500,50.0,84.81,15.31,349.88
1444,Driveway Cleaning,250,28.67,85.56,28.97,106.8
1445,Paver Sealing,2200,880.0,188.68,25.72,1105.6
1445,Roof Cleaning,650,65.0,50.97,25.45,508.58
1446,Paver Sealing,1800,720.0,84.01,23.4,972.59
1446,Patio/Pool Deck Cleaning,400,55.47,68.51,22.53,253.49
1447,House Wash,700,102.49,199.46,25.92,372.13
1447,Driveway Cleaning,200,22.16,100.4,19.31,58.13
1447,Paver Sealing,1200,480.0,187.24,13.78,518.98
1448,House Wash,350,49.03,108.81,25.02,167.14
1449,Roof Cleaning,1400,140.0,133.47,27.13,1099.4
1450,Paver Sealing,2000,800.0,104.88,16.36,1078.76
1450,Roof Cleaning,950,95.0,114.67,11.75,728.58
1450,House Wash,300,36.28,93.88,16.64,153.2
1451,Roof Cleaning,900,90.0,89.82,22.23,697.95
1451,Paver Sealing,2600,1040.0,97.63,26.96,1435.41
1451,Patio/Pool Deck Cleaning,450,64.91,160.86,15.55,208.68
1452,Solar Panel Cleaning,350,10.5,51.54,24.32,263.64
1452,Driveway Cleaning,300,39.34,198.52,16.24,45.9
1452,Roof Cleaning,1200,120.0,61.84,18.86,999.3
1453,Window Cleaning,500,15.0,175.19,28.71,281.1
1454,Paver Sealing,1300,520.0,189.29,11.24,579.47
1455,Patio/Pool Deck Cleaning,400,51.9,72.57,29.36,246.17
1456,Paver Sealing,1900,760.0,81.87,23.27,1034.86
1457,House Wash,350,50.48,184.33,28.18,87.01
1458,Roof Cleaning,1400,140.0,90.74,13.81,1155.45
1458,House Wash,550,64.41,114.49,26.62,344.48
1459,Paver Sealing,1300,520.0,129.72,15.76,634.52
1459,Patio/Pool Deck Cleaning,500,57.5,139.41,18.68,284.41
1460,Roof Cleaning,1200,120.0,132.0,28.05,919.95
1461,House Wash,300,38.72,65.88,27.46,167.94
1462,House Wash,600,76.82,191.4,11.65,320.13
1463,Paver Sealing,2800,1120.0,64.81,11.51,1603.68
1463,Patio/Pool Deck Cleaning,350,36.61,137.76,14.53,161.1
1464,Patio/Pool Deck Cleaning,400,40.65,148.81,20.65,189.89
1464,House Wash,500,54.31,135.2,15.93,294.56
1465,Solar Panel Cleaning,450,13.5,197.54,15.19,223.77
1465,Paver Sealing,1600,640.0,114.69,16.95,828.36
1465,Roof Cleaning,900,90.0,57.91,23.84,728.25
1466,Patio/Pool Deck Cleaning,400,49.55,102.62,17.25,230.58
1466,Paver Sealing,1800,720.0,99.23,14.18,966.59
1466,House Wash,300,37.0,122.32,26.82,113.86
1467,Paver Sealing,2000,800.0,171.26,26.47,1002.27
1468,Driveway Cleaning,450,51.82,189.88,12.37,195.93
1469,House Wash,700,91.06,190.57,16.24,402.13
1470,Paver Sealing,1600,640.0,142.89,16.64,800.47
1470,Driveway Cleaning,400,56.9,83.6,14.78,244.72
1471,Roof Cleaning,800,80.0,191.03,10.94,518.03
1471,Driveway Cleaning,300,36.57,184.89,29.25,49.29
1472,House Wash,650,82.28,130.67,15.56,421.49
1472,Patio/Pool Deck Cleaning,350,40.04,133.45,10.58,165.93
1473,Roof Cleaning,600,60.0,83.01,20.37,436.62
1474,Patio/Pool Deck Cleaning,250,28.97,195.3,15.25,10.48
1475,House Wash,650,67.97,97.22,10.86,473.95
1476,Paver Sealing,1300,520.0,116.59,27.87,635.54
1477,Roof Cleaning,700,70.0,191.48,14.74,423.78
1478,Driveway Cleaning,250,31.26,115.07,14.99,88.68
1478,House Wash,600,68.23,185.24,14.3,332.23
1479,Roof Cleaning,750,75.0,173.06,18.81,483.13
1479,Driveway Cleaning,200,23.82,142.9,19.09,14.19
1479,Patio/Pool Deck Cleaning,500,74.94,78.67,19.19,327.2
1480,Patio/Pool Deck Cleaning,300,32.97,59.85,27.74,179.44
1481,Patio/Pool Deck Cleaning,300,43.75,166.44,12.61,77.2
1482,House Wash,400,55.94,158.63,23.81,161.62
1483,Roof Cleaning,1100,110.0,57.86,13.19,918.95
1483,Roof Cleaning,800,80.0,61.52,14.7,643.78
1483,Driveway Cleaning,250,36.85,95.69,15.29,102.17
1484,Driveway Cleaning,500,50.9,189.04,14.27,245.79
1485,House Wash,300,41.72,97.06,14.96,146.26
1485,House Wash,300,35.46,134.93,10.13,119.48
1485,Roof Cleaning,600,60.0,130.31,21.32,388.37
1486,Paver Sealing,1200,480.0,126.98,13.89,579.13
1487,House Wash,700,73.07,63.49,13.86,549.58
1488,Patio/Pool Deck Cleaning,400,45.75,91.96,16.64,245.65
1488,Driveway Cleaning,200,28.71,163.86,24.55,-17.12
1489,Roof Cleaning,850,85.0,132.91,14.33,617.76
1489,Patio/Pool Deck Cleaning,250,28.7,186.62,20.95,13.73
1490,Paver Sealing,1400,560.0,137.73,16.75,685.52
1490,House Wash,650,73.01,196.4,16.9,363.69
1490,Paver Sealing,800,320.0,96.79,12.44,370.77
1491,House Wash,400,57.5,168.58,12.82,161.1
1491,Window Cleaning,600,18.0,65.84,10.91,505.25
1492,House Wash,650,86.82,90.6,11.62,460.96
1493,Patio/Pool Deck Cleaning,500,60.28,114.12,16.61,308.99
1493,Roof Cleaning,950,95.0,177.59,14.03,663.38
1494,Patio/Pool Deck Cleaning,200,21.29,64.93,22.06,91.72
1495,Patio/Pool Deck Cleaning,400,49.42,123.83,13.9,212.85
1496,Paver Sealing,1100,440.0,168.72,22.05,469.23
1496,Paver Sealing,2400,960.0,59.15,15.76,1365.09
1497,Driveway Cleaning,450,52.3,151.47,21.88,224.35
1497,Patio/Pool Deck Cleaning,250,33.53,136.3,18.58,61.59
1497,Roof Cleaning,500,50.0,165.29,14.53,270.18
1498,House Wash,400,52.51,162.06,14.37,171.06
1499,Patio/Pool Deck Cleaning,500,65.15,177.42,10.9,246.53
1500,Paver Sealing,2200,880.0,121.78,28.58,1169.64
1501,Patio/Pool Deck Cleaning,400,45.17,54.18,22.63,278.02
1502,House Wash,550,59.56,53.7,17.26,419.48
1502,Paver Sealing,1100,440.0,175.97,12.55,471.48
1503,House Wash,600,64.52,177.74,29.83,327.91
1503,Roof Cleaning,1600,160.0,167.72,29.89,1242.39
1503,Patio/Pool Deck Cleaning,400,46.16,175.63,22.29,155.92
1504,Patio/Pool Deck Cleaning,200,22.18,149.28,22.67,5.87
1505,Roof Cleaning,800,80.0,98.53,23.3,598.17
1505,House Wash,600,70.28,70.19,11.89,447.64
1506,Patio/Pool Deck Cleaning,350,46.37,65.52,18.04,220.07
1506,Roof Cleaning,1400,140.0,166.97,12.36,1080.67
1506,Paver Sealing,1100,440.0,156.82,17.13,486.05
1507,Paver Sealing,3000,1200.0,134.86,20.29,1644.85
1507,Paver Sealing,1000,400.0,132.33,17.6,450.07
1507,Driveway Cleaning,400,47.77,86.04,11.9,254.29
1508,Paver Sealing,1800,720.0,76.53,29.75,973.72
1509,Paver Sealing,2600,1040.0,97.29,12.66,1450.05
1509,Driveway Cleaning,300,31.92,136.77,23.87,107.44
1510,Roof Cleaning,950,95.0,180.93,20.0,654.07
1510,Paver Sealing,1700,680.0,142.88,13.73,863.39
1511,Roof Cleaning,650,65.0,116.46,22.34,446.2
1512,House Wash,450,47.82,194.52,12.16,195.5
1513,Patio/Pool Deck Cleaning,250,31.77,62.9,11.14,144.19
1513,Driveway Cleaning,200,25.86,131.65,14.67,27.82
1514,Paver Sealing,2800,1120.0,56.24,19.96,1603.8
1514,Roof Cleaning,1400,140.0,87.85,16.16,1155.99
1514,Roof Cleaning,500,50.0,184.69,26.2,239.11
1515,Paver Sealing,1300,520.0,104.72,22.82,652.46
1515,House Wash,400,43.8,155.26,21.13,179.81
